form	label	len	freq	train_freq	dev_freq	form	form_freq	label	num_labels	label_freq
공종렬	PS_NAME	3	1	1	0	공종렬	1	PS_NAME	1	17466
공주시	LCP_CITY	3	1	0	1	공주시	1	LCP_CITY	1	1262
공차	OGG_FOOD	2	1	0	1	공차	1	OGG_FOOD	1	181
공평동	LCP_COUNTY	3	1	0	1	공평동	1	LCP_COUNTY	1	919
공형진	PS_NAME	3	1	1	0	공형진	1	PS_NAME	1	17466
공휴일	DT_DAY	3	1	1	0	공휴일	1	DT_DAY	1	4356
고건	PS_NAME	2	1	0	1	고건	1	PS_NAME	1	17466
고고학	FD_SOCIAL_SCIENCE	3	1	1	0	고고학	1	FD_SOCIAL_SCIENCE	1	13
고담	PS_NAME	2	1	0	1	고담	1	PS_NAME	1	17466
고동민	PS_NAME	3	1	0	1	고동민	1	PS_NAME	1	17466
고두림	PS_NAME	3	1	1	0	고두림	1	PS_NAME	1	17466
고려말	DT_DYNASTY	3	1	1	0	고려말	1	DT_DYNASTY	1	35
고룡	PS_NAME	2	1	1	0	고룡	1	PS_NAME	1	17466
고모부	CV_RELATION	3	1	0	1	고모부	1	CV_RELATION	1	1679
고무탄	AF_WEAPON	3	1	1	0	고무탄	1	AF_WEAPON	1	282
고미남	PS_NAME	3	1	1	0	고미남	1	PS_NAME	1	17466
고민	PS_CHARACTER	2	1	1	0	고민	1	PS_CHARACTER	1	969
고베	LCP_CITY	2	1	1	0	고베	1	LCP_CITY	1	1262
고분군	AF_CULTURAL_ASSET	3	1	1	0	고분군	1	AF_CULTURAL_ASSET	1	97
고비드	PS_CHARACTER	3	1	0	1	고비드	1	PS_CHARACTER	1	969
고산병	TMM_DISEASE	3	1	1	0	고산병	1	TMM_DISEASE	1	341
고사동	LCP_COUNTY	3	1	1	0	고사동	1	LCP_COUNTY	1	919
고사총	AF_WEAPON	3	1	1	0	고사총	1	AF_WEAPON	1	282
고사포	AF_WEAPON	3	1	1	0	고사포	1	AF_WEAPON	1	282
고생대	DT_DYNASTY	3	1	0	1	고생대	1	DT_DYNASTY	1	35
고시	EV_OTHERS	2	1	1	0	고시	1	EV_OTHERS	1	826
고야	PS_NAME	2	1	1	0	고야	1	PS_NAME	1	17466
고우영	PS_NAME	3	1	0	1	고우영	1	PS_NAME	1	17466
고윤	PS_NAME	2	1	1	0	고윤	1	PS_NAME	1	17466
고준희	PS_NAME	3	1	1	0	고준희	1	PS_NAME	1	17466
곤돌라	AF_TRANSPORT	3	1	0	1	곤돌라	1	AF_TRANSPORT	1	1023
골든골	TM_SPORTS	3	1	0	1	골든골	1	TM_SPORTS	1	339
공갈	CV_LAW	2	1	1	0	공갈	1	CV_LAW	1	763
공기탁	PS_NAME	3	1	1	0	공기탁	1	PS_NAME	1	17466
공민지	PS_NAME	3	1	0	1	공민지	1	PS_NAME	1	17466
공수임	PS_NAME	3	1	1	0	공수임	1	PS_NAME	1	17466
곶감	CV_FOOD	2	1	1	0	곶감	1	CV_FOOD	1	360
곽노흥	PS_NAME	3	1	1	0	곽노흥	1	PS_NAME	1	17466
곽동수	PS_NAME	3	1	0	1	곽동수	1	PS_NAME	1	17466
곽범기	PS_NAME	3	1	1	0	곽범기	1	PS_NAME	1	17466
곽상언	PS_NAME	3	1	1	0	곽상언	1	PS_NAME	1	17466
곽은진	PS_NAME	3	1	1	0	곽은진	1	PS_NAME	1	17466
곽재선	PS_NAME	3	1	1	0	곽재선	1	PS_NAME	1	17466
곽재용	PS_NAME	3	1	1	0	곽재용	1	PS_NAME	1	17466
곽진	PS_NAME	2	1	1	0	곽진	1	PS_NAME	1	17466
곽진근	PS_NAME	3	1	1	0	곽진근	1	PS_NAME	1	17466
곽태휘	PS_NAME	3	1	1	0	곽태휘	1	PS_NAME	1	17466
곽현화	PS_NAME	3	1	1	0	곽현화	1	PS_NAME	1	17466
관객상	CV_PRIZE	3	1	1	0	관객상	1	CV_PRIZE	1	175
관공서의 공휴일에 관한 규정 일부 개정안	CV_LAW	22	1	0	1	관공서의 공휴일에 관한 규정 일부 개정안	1	CV_LAW	1	763
관공서의 공휴일에 관한 규정 일부개정령안	CV_LAW	22	1	1	0	관공서의 공휴일에 관한 규정 일부개정령안	1	CV_LAW	1	763
관공선	AF_TRANSPORT	3	1	1	0	관공선	1	AF_TRANSPORT	1	1023
관광열차	AF_TRANSPORT	4	1	1	0	관광열차	1	AF_TRANSPORT	1	1023
관광진흥법	CV_LAW	5	1	1	0	관광진흥법	1	CV_LAW	1	763
관리	CV_POSITION	2	1	1	0	관리	1	CV_POSITION	1	4290
관세법	CV_LAW	3	1	1	0	관세법	1	CV_LAW	1	763
관악갑	LC_OTHERS	3	1	1	0	관악갑	1	LC_OTHERS	1	905
관악구을	LC_OTHERS	4	1	1	0	관악구을	1	LC_OTHERS	1	905
관악구청	OGG_POLITICS	4	1	0	1	관악구청	1	OGG_POLITICS	1	4492
관제원	CV_OCCUPATION	3	1	1	0	관제원	1	CV_OCCUPATION	1	3329
관측소	AF_BUILDING	3	1	1	0	관측소	1	AF_BUILDING	1	447
광개토대왕	AFA_VIDEO	5	1	1	0	광개토대왕	1	AFA_VIDEO	1	2287
광고모델	CV_OCCUPATION	4	1	1	0	광고모델	1	CV_OCCUPATION	1	3329
광군제	CV_POLICY	3	1	1	0	광군제	1	CV_POLICY	1	94
광대	AM_PART	2	1	1	0	광대	1	AM_PART	1	1011
광대뼈	TM_CELL_TISSUE_ORGAN	3	1	1	0	광대뼈	1	TM_CELL_TISSUE_ORGAN	1	113
광명성 2호	TMI_HW	6	1	1	0	광명성 2호	1	TMI_HW	1	733
광명을	LC_OTHERS	3	1	1	0	광명을	1	LC_OTHERS	1	905
광산을	LC_OTHERS	3	1	1	0	광산을	1	LC_OTHERS	1	905
광식	PS_NAME	2	1	0	1	광식	1	PS_NAME	1	17466
광안동	LCP_COUNTY	3	1	0	1	광안동	1	LCP_COUNTY	1	919
광안리해수욕장	LC_OTHERS	7	1	0	1	광안리해수욕장	1	LC_OTHERS	1	905
광양	LCP_CITY	2	1	1	0	광양	1	LCP_CITY	1	1262
광양노인복지센터	OGG_OTHERS	8	1	1	0	광양노인복지센터	1	OGG_OTHERS	1	531
광역시·도의원	CV_POSITION	7	1	1	0	광역시·도의원	1	CV_POSITION	1	4290
광역확대	TMI_PROJECT	4	1	1	0	광역확대	1	TMI_PROJECT	1	64
광운대역	LC_OTHERS	4	1	0	1	광운대역	1	LC_OTHERS	1	905
광우병	TMM_DISEASE	3	1	1	0	광우병	1	TMM_DISEASE	1	341
광저우 대회	EV_SPORTS	6	1	1	0	광저우 대회	1	EV_SPORTS	1	720
광저우 아시안게임 때	DT_OTHERS	11	1	1	0	광저우 아시안게임 때	1	DT_OTHERS	1	1712
광저우 에버그란데	OGG_SPORTS	9	1	1	0	광저우 에버그란데	1	OGG_SPORTS	1	970
과달라하라 골프장	AF_BUILDING	9	1	0	1	과달라하라 골프장	1	AF_BUILDING	1	447
광저우 헝다	OGG_SPORTS	6	1	1	0	광저우 헝다	1	OGG_SPORTS	1	970
광저우데일리신문	OGG_MEDIA	8	1	1	0	광저우데일리신문	1	OGG_MEDIA	1	1194
광주 광산구청	OGG_POLITICS	7	1	0	1	광주 광산구청	1	OGG_POLITICS	1	4492
광주 남부경찰서	OGG_POLITICS	8	1	1	0	광주 남부경찰서	1	OGG_POLITICS	1	4492
광주고법	OGG_LAW	4	1	1	0	광주고법	1	OGG_LAW	1	400
광주구장	AF_BUILDING	4	1	0	1	광주구장	1	AF_BUILDING	1	447
광주나들목	LC_OTHERS	5	1	1	0	광주나들목	1	LC_OTHERS	1	905
광주시교육청	OGG_POLITICS	6	1	0	1	광주시교육청	1	OGG_POLITICS	1	4492
광주시장	CV_POSITION	4	1	1	0	광주시장	1	CV_POSITION	1	4290
광주여대	OGG_EDUCATION	4	1	1	0	광주여대	1	OGG_EDUCATION	1	428
광주여성단체연합	OGG_OTHERS	8	1	1	0	광주여성단체연합	1	OGG_OTHERS	1	531
광주은행	OGG_ECONOMY	4	1	1	0	광주은행	1	OGG_ECONOMY	1	1897
광주지검	OGG_POLITICS	4	1	1	0	광주지검	1	OGG_POLITICS	1	4492
광주지방검찰청	OGG_POLITICS	7	1	1	0	광주지방검찰청	1	OGG_POLITICS	1	4492
광주지방경찰청	OGG_POLITICS	7	1	1	0	광주지방경찰청	1	OGG_POLITICS	1	4492
광주지법 해남	OGG_LAW	7	1	1	0	광주지법 해남	1	OGG_LAW	1	400
광주항쟁	EV_ACTIVITY	4	1	1	0	광주항쟁	1	EV_ACTIVITY	1	33
광진구을	LC_OTHERS	4	1	1	0	광진구을	1	LC_OTHERS	1	905
광화문 삼거리	AF_ROAD	7	1	1	0	광화문 삼거리	1	AF_ROAD	1	154
광화문 점	AF_BUILDING	5	1	1	0	광화문 점	1	AF_BUILDING	1	447
광화문 촛불집회	EV_OTHERS	8	1	1	0	광화문 촛불집회	1	EV_OTHERS	1	826
과기고	OGG_EDUCATION	3	1	1	0	과기고	1	OGG_EDUCATION	1	428
과기원	OGG_POLITICS	3	1	1	0	과기원	1	OGG_POLITICS	1	4492
과반	QT_PERCENTAGE	2	1	1	0	과반	1	QT_PERCENTAGE	1	730
과속스캔들	AFA_VIDEO	5	1	1	0	과속스캔들	1	AFA_VIDEO	1	2287
과실	CV_LAW	2	1	0	1	과실	1	CV_LAW	1	763
과야스	LCP_CITY	3	1	1	0	과야스	1	LCP_CITY	1	1262
과일	CV_DRINK	2	1	1	0	과일	1	CV_DRINK	1	169
과탐	FD_SCIENCE	2	1	1	0	과탐	1	FD_SCIENCE	1	39
과학기술회관	AF_BUILDING	6	1	1	0	과학기술회관	1	AF_BUILDING	1	447
과학수사의 날	DT_DAY	7	1	1	0	과학수사의 날	1	DT_DAY	1	4356
과학페스티벌	EV_FESTIVAL	6	1	0	1	과학페스티벌	1	EV_FESTIVAL	1	139
곽희종	PS_NAME	3	1	0	1	곽희종	1	PS_NAME	1	17466
광교	LCP_COUNTY	2	1	0	1	광교	1	LCP_COUNTY	1	919
광규	PS_NAME	2	1	1	0	광규	1	PS_NAME	1	17466
광시성	LC_SPACE	3	1	1	0	광시성	1	LC_SPACE	1	62
광훈	PS_NAME	2	1	0	1	광훈	1	PS_NAME	1	17466
괜찮아, 사랑이야	AFA_VIDEO	9	1	1	0	괜찮아, 사랑이야	1	AFA_VIDEO	1	2287
괴산	LCP_COUNTY	2	1	0	1	괴산	1	LCP_COUNTY	1	919
교과용 도서에 관한 규정	CV_LAW	13	1	1	0	교과용 도서에 관한 규정	1	CV_LAW	1	763
교도관	CV_OCCUPATION	3	1	1	0	교도관	1	CV_OCCUPATION	1	3329
교류사	OGG_ECONOMY	3	1	0	1	교류사	1	OGG_ECONOMY	1	1897
교목실장	CV_POSITION	4	1	1	0	교목실장	1	CV_POSITION	1	4290
교무부장	CV_POSITION	4	1	1	0	교무부장	1	CV_POSITION	1	4290
교보문고	OGG_ECONOMY	4	1	1	0	교보문고	1	OGG_ECONOMY	1	1897
교보빌딩	AF_BUILDING	4	1	0	1	교보빌딩	1	AF_BUILDING	1	447
교보생명	OGG_ECONOMY	4	1	1	0	교보생명	1	OGG_ECONOMY	1	1897
교보타워	AF_BUILDING	4	1	1	0	교보타워	1	AF_BUILDING	1	447
교수협의회	OGG_OTHERS	5	1	1	0	교수협의회	1	OGG_OTHERS	1	531
교스님	CV_POSITION	3	1	1	0	교스님	1	CV_POSITION	1	4290
교원단체총연합회	OGG_EDUCATION	8	1	1	0	교원단체총연합회	1	OGG_EDUCATION	1	428
교원소청심사위원회	OGG_OTHERS	9	1	1	0	교원소청심사위원회	1	OGG_OTHERS	1	531
교육 역량 강화 사업	TMI_PROJECT	11	1	1	0	교육 역량 강화 사업	1	TMI_PROJECT	1	64
교육·행정당국	OGG_POLITICS	7	1	0	1	교육·행정당국	1	OGG_POLITICS	1	4492
교육감 직선제	CV_POLICY	7	1	1	0	교육감 직선제	1	CV_POLICY	1	94
교육공무원	CV_OCCUPATION	5	1	1	0	교육공무원	1	CV_OCCUPATION	1	3329
교육과정평가원	OGG_EDUCATION	7	1	1	0	교육과정평가원	1	OGG_EDUCATION	1	428
교육당국	OGG_EDUCATION	4	1	0	1	교육당국	1	OGG_EDUCATION	1	428
교육문화수석	CV_POSITION	6	1	1	0	교육문화수석	1	CV_POSITION	1	4290
교육위원장	CV_POSITION	5	1	1	0	교육위원장	1	CV_POSITION	1	4290
교장선생님	CV_POSITION	5	1	1	0	교장선생님	1	CV_POSITION	1	4290
교정당국	OGG_POLITICS	4	1	0	1	교정당국	1	OGG_POLITICS	1	4492
교촌치킨	OGG_FOOD	4	1	1	0	교촌치킨	1	OGG_FOOD	1	181
교통권	CV_LAW	3	1	1	0	교통권	1	CV_LAW	1	763
교통기동대	OGG_POLITICS	5	1	1	0	교통기동대	1	OGG_POLITICS	1	4492
교통물류실장	CV_POSITION	6	1	0	1	교통물류실장	1	CV_POSITION	1	4290
교통사고 처리특례법	CV_LAW	10	1	1	0	교통사고 처리특례법	1	CV_LAW	1	763
교통사고처리특례법	CV_LAW	9	1	1	0	교통사고처리특례법	1	CV_LAW	1	763
교통순찰대	OGG_POLITICS	5	1	1	0	교통순찰대	1	OGG_POLITICS	1	4492
교통운수부	OGG_POLITICS	5	1	1	0	교통운수부	1	OGG_POLITICS	1	4492
교황대사	CV_POSITION	4	1	1	0	교황대사	1	CV_POSITION	1	4290
교회장	CV_POSITION	3	1	0	1	교회장	1	CV_POSITION	1	4290
구·시·군당	OGG_POLITICS	6	1	1	0	구·시·군당	1	OGG_POLITICS	1	4492
국가 통합위원회	OGG_POLITICS	8	1	1	0	국가 통합위원회	1	OGG_POLITICS	1	4492
국가공무원	CV_OCCUPATION	5	1	1	0	국가공무원	1	CV_OCCUPATION	1	3329
국가공무원법	CV_LAW	6	1	1	0	국가공무원법	1	CV_LAW	1	763
국가기밀 고의누설죄	CV_LAW	10	1	1	0	국가기밀 고의누설죄	1	CV_LAW	1	763
국가대극원	AF_BUILDING	5	1	1	0	국가대극원	1	AF_BUILDING	1	447
국가안전보위부	OGG_POLITICS	7	1	1	0	국가안전보위부	1	OGG_POLITICS	1	4492
국가정보국장	CV_POSITION	6	1	1	0	국가정보국장	1	CV_POSITION	1	4290
국가정보원 댓글사건	EV_OTHERS	10	1	1	0	국가정보원 댓글사건	1	EV_OTHERS	1	826
국경없는의사회	OGG_OTHERS	7	1	0	1	국경없는의사회	1	OGG_OTHERS	1	531
국군대전병원	OGG_MEDICINE	6	1	0	1	국군대전병원	1	OGG_MEDICINE	1	143
국군사이버사령부	OGG_MILITARY	8	1	1	0	국군사이버사령부	1	OGG_MILITARY	1	422
국군의무사령부	OGG_MILITARY	7	1	1	0	국군의무사령부	1	OGG_MILITARY	1	422
국도 14호선	AF_ROAD	7	1	0	1	국도 14호선	1	AF_ROAD	1	154
국립공원관리공단	OGG_POLITICS	8	1	1	0	국립공원관리공단	1	OGG_POLITICS	1	4492
국립고궁박물관	AF_BUILDING	7	1	1	0	국립고궁박물관	1	AF_BUILDING	1	447
국립농산물품질관리원	OGG_POLITICS	10	1	1	0	국립농산물품질관리원	1	OGG_POLITICS	1	4492
국립대전현충원	LC_OTHERS	7	1	1	0	국립대전현충원	1	LC_OTHERS	1	905
국립생물자원관	OGG_POLITICS	7	1	1	0	국립생물자원관	1	OGG_POLITICS	1	4492
국립서울현충원	LC_OTHERS	7	1	1	0	국립서울현충원	1	LC_OTHERS	1	905
국립수산과학원	OGG_POLITICS	7	1	0	1	국립수산과학원	1	OGG_POLITICS	1	4492
국립전파연구원	OGG_POLITICS	7	1	1	0	국립전파연구원	1	OGG_POLITICS	1	4492
국립전파천문관측소	OGG_SCIENCE	9	1	1	0	국립전파천문관측소	1	OGG_SCIENCE	1	10
국립정보학연구소	OGG_POLITICS	8	1	1	0	국립정보학연구소	1	OGG_POLITICS	1	4492
국립중앙의료원	OGG_MEDICINE	7	1	1	0	국립중앙의료원	1	OGG_MEDICINE	1	143
국립현대미술관 서울관	OGG_ART	11	1	1	0	국립현대미술관 서울관	1	OGG_ART	1	56
국립환경과학원장	CV_POSITION	8	1	1	0	국립환경과학원장	1	CV_POSITION	1	4290
국무대주점	AF_BUILDING	5	1	1	0	국무대주점	1	AF_BUILDING	1	447
국민 대통합 위원회	OGG_OTHERS	10	1	1	0	국민 대통합 위원회	1	OGG_OTHERS	1	531
국민건강보험	CV_POLICY	6	1	1	0	국민건강보험	1	CV_POLICY	1	94
국민건강영양조사	EV_OTHERS	8	1	0	1	국민건강영양조사	1	EV_OTHERS	1	826
국민건강증진법 일부개정법률안	CV_LAW	15	1	1	0	국민건강증진법 일부개정법률안	1	CV_LAW	1	763
국민건강증진부담금	CV_FUNDS	9	1	0	1	국민건강증진부담금	1	CV_FUNDS	1	34
국민공감혁신위원장	CV_POSITION	9	1	1	0	국민공감혁신위원장	1	CV_POSITION	1	4290
국민모금운동	EV_OTHERS	6	1	1	0	국민모금운동	1	EV_OTHERS	1	826
국민보고대회	EV_OTHERS	6	1	1	0	국민보고대회	1	EV_OTHERS	1	826
국민소통비서관	CV_POSITION	7	1	1	0	국민소통비서관	1	CV_POSITION	1	4290
국민신탁 운동	EV_ACTIVITY	7	1	1	0	국민신탁 운동	1	EV_ACTIVITY	1	33
국민안전의 날	DT_DAY	7	1	1	0	국민안전의 날	1	DT_DAY	1	4356
국민안전처	OGG_POLITICS	5	1	1	0	국민안전처	1	OGG_POLITICS	1	4492
국민연금공단	OGG_POLITICS	6	1	1	0	국민연금공단	1	OGG_POLITICS	1	4492
국민연금기금운용본부	OGG_ECONOMY	10	1	1	0	국민연금기금운용본부	1	OGG_ECONOMY	1	1897
국민연금연구원	OGG_POLITICS	7	1	0	1	국민연금연구원	1	OGG_POLITICS	1	4492
국민연금의 세대간 회계 방법론	AFA_DOCUMENT	16	1	0	1	국민연금의 세대간 회계 방법론	1	AFA_DOCUMENT	1	181
국민은행장	CV_POSITION	5	1	0	1	국민은행장	1	CV_POSITION	1	4290
국민의 당	OGG_POLITICS	5	1	1	0	국민의 당	1	OGG_POLITICS	1	4492
국민주택기금	CV_FUNDS	6	1	1	0	국민주택기금	1	CV_FUNDS	1	34
국민카드사	OGG_ECONOMY	5	1	1	0	국민카드사	1	OGG_ECONOMY	1	1897
국민편익위원회	OGG_POLITICS	7	1	0	1	국민편익위원회	1	OGG_POLITICS	1	4492
국방장관 회담	EV_OTHERS	7	1	1	0	국방장관 회담	1	EV_OTHERS	1	826
국방홍보지원대	OGG_MILITARY	7	1	1	0	국방홍보지원대	1	OGG_MILITARY	1	422
국빈 만찬	EV_OTHERS	5	1	1	0	국빈 만찬	1	EV_OTHERS	1	826
국사편찬위원장	CV_POSITION	7	1	1	0	국사편찬위원장	1	CV_POSITION	1	4290
국사편찬위원회	OGG_POLITICS	7	1	0	1	국사편찬위원회	1	OGG_POLITICS	1	4492
국악예술단	OGG_ART	5	1	0	1	국악예술단	1	OGG_ART	1	56
국어책읽기	AFA_DOCUMENT	5	1	0	1	국어책읽기	1	AFA_DOCUMENT	1	181
국유재산법	CV_LAW	5	1	1	0	국유재산법	1	CV_LAW	1	763
국정 한국사	AFA_DOCUMENT	6	1	1	0	국정 한국사	1	AFA_DOCUMENT	1	181
국정기획수석	CV_POSITION	6	1	1	0	국정기획수석	1	CV_POSITION	1	4290
국정원 불법 선거개입 규탄 촛불대회	EV_OTHERS	19	1	1	0	국정원 불법 선거개입 규탄 촛불대회	1	EV_OTHERS	1	826
국정원 여직원 댓글' 사건	EV_OTHERS	14	1	1	0	국정원 여직원 댓글' 사건	1	EV_OTHERS	1	826
국정조사특별위원회	OGG_POLITICS	9	1	1	0	국정조사특별위원회	1	OGG_POLITICS	1	4492
국정홍보대책위원회	OGG_POLITICS	9	1	0	1	국정홍보대책위원회	1	OGG_POLITICS	1	4492
국제 친환경 인증 제도	CV_POLICY	12	1	1	0	국제 친환경 인증 제도	1	CV_POLICY	1	94
국제교류복합지구	LC_OTHERS	8	1	1	0	국제교류복합지구	1	LC_OTHERS	1	905
국제교류재단	OGG_OTHERS	6	1	0	1	국제교류재단	1	OGG_OTHERS	1	531
국제기자연맹	OGG_OTHERS	6	1	1	0	국제기자연맹	1	OGG_OTHERS	1	531
국제동맹군	OGG_MILITARY	5	1	1	0	국제동맹군	1	OGG_MILITARY	1	422
국제무역위원회	OGG_POLITICS	7	1	1	0	국제무역위원회	1	OGG_POLITICS	1	4492
국제빙상연맹	OGG_SPORTS	6	1	1	0	국제빙상연맹	1	OGG_SPORTS	1	970
국제사이클대회	EV_SPORTS	7	1	1	0	국제사이클대회	1	EV_SPORTS	1	720
국제에디터	CV_OCCUPATION	5	1	1	0	국제에디터	1	CV_OCCUPATION	1	3329
국제영화제	EV_FESTIVAL	5	1	1	0	국제영화제	1	EV_FESTIVAL	1	139
국제요트연맹	OGG_SPORTS	6	1	1	0	국제요트연맹	1	OGG_SPORTS	1	970
국제의료사업지원법	CV_LAW	9	1	1	0	국제의료사업지원법	1	CV_LAW	1	763
국제펜싱연맹	OGG_SPORTS	6	1	0	1	국제펜싱연맹	1	OGG_SPORTS	1	970
국제형사사법공조	CV_POLICY	8	1	1	0	국제형사사법공조	1	CV_POLICY	1	94
국조 특위	OGG_POLITICS	5	1	1	0	국조 특위	1	OGG_POLITICS	1	4492
국토해양감사국	OGG_POLITICS	7	1	1	0	국토해양감사국	1	OGG_POLITICS	1	4492
국회 개헌특위	OGG_POLITICS	7	1	0	1	국회 개헌특위	1	OGG_POLITICS	1	4492
국회 본청	AF_BUILDING	5	1	1	0	국회 본청	1	AF_BUILDING	1	447
국회단지길	AF_ROAD	5	1	1	0	국회단지길	1	AF_ROAD	1	154
국회법사위원회	OGG_POLITICS	7	1	1	0	국회법사위원회	1	OGG_POLITICS	1	4492
국회에서의 증언·감정 등에 관한 법률	CV_LAW	20	1	1	0	국회에서의 증언·감정 등에 관한 법률	1	CV_LAW	1	763
국회에서의 증언·감정 법률	CV_LAW	14	1	1	0	국회에서의 증언·감정 법률	1	CV_LAW	1	763
구글 X랩	OGG_ECONOMY	5	1	0	1	구글 X랩	1	OGG_ECONOMY	1	1897
구글 나우	TMI_SERVICE	5	1	1	0	구글 나우	1	TMI_SERVICE	1	699
구글 넥서스 넥 5	AFW_OTHER_PRODUCTS	10	1	0	1	구글 넥서스 넥 5	1	AFW_OTHER_PRODUCTS	1	292
구글 아이디어	OGG_ECONOMY	7	1	1	0	구글 아이디어	1	OGG_ECONOMY	1	1897
구글 캠퍼스 서울	AF_BUILDING	9	1	0	1	구글 캠퍼스 서울	1	AF_BUILDING	1	447
구글 플레이	TMI_SERVICE	6	1	0	1	구글 플레이	1	TMI_SERVICE	1	699
구글코리아	OGG_ECONOMY	5	1	1	0	구글코리아	1	OGG_ECONOMY	1	1897
구글플레이	TMI_SERVICE	5	1	1	0	구글플레이	1	TMI_SERVICE	1	699
구단주 직무대행	CV_POSITION	8	1	0	1	구단주 직무대행	1	CV_POSITION	1	4290
구딩 주니어	PS_NAME	6	1	1	0	구딩 주니어	1	PS_NAME	1	17466
구로 3동	LCP_COUNTY	5	1	1	0	구로 3동	1	LCP_COUNTY	1	919
구로사와기요시	PS_NAME	7	1	1	0	구로사와기요시	1	PS_NAME	1	17466
구마모토	LCP_PROVINCE	4	1	1	0	구마모토	1	LCP_PROVINCE	1	936
구마모토현	LCP_PROVINCE	5	1	0	1	구마모토현	1	LCP_PROVINCE	1	936
구미을	LC_OTHERS	3	1	1	0	구미을	1	LC_OTHERS	1	905
구미호	AFA_VIDEO	3	1	1	0	구미호	1	AFA_VIDEO	1	2287
구미화학센터	OGG_ECONOMY	6	1	1	0	구미화학센터	1	OGG_ECONOMY	1	1897
구봉서	PS_NAME	3	1	0	1	구봉서	1	PS_NAME	1	17466
구산드림타워	AF_BUILDING	6	1	1	0	구산드림타워	1	AF_BUILDING	1	447
구상찬	PS_NAME	3	1	0	1	구상찬	1	PS_NAME	1	17466
구서재	AF_BUILDING	3	1	1	0	구서재	1	AF_BUILDING	1	447
구성파출소	OGG_POLITICS	5	1	1	0	구성파출소	1	OGG_POLITICS	1	4492
구세주 3	AFA_VIDEO	5	1	1	0	구세주 3	1	AFA_VIDEO	1	2287
구순	QT_AGE	2	1	0	1	구순	1	QT_AGE	1	1334
구스반산트	PS_NAME	5	1	1	0	구스반산트	1	PS_NAME	1	17466
구스타보 알베르토 바스케스	PS_NAME	14	1	0	1	구스타보 알베르토 바스케스	1	PS_NAME	1	17466
국군의날	DT_DAY	4	1	1	0	국군의날	1	DT_DAY	1	4356
국립묘지	LC_OTHERS	4	1	1	0	국립묘지	1	LC_OTHERS	1	905
국립부여	AF_BUILDING	4	1	1	0	국립부여	1	AF_BUILDING	1	447
국립현충원	LC_OTHERS	5	1	0	1	국립현충원	1	LC_OTHERS	1	905
국민모임	OGG_POLITICS	4	1	1	0	국민모임	1	OGG_POLITICS	1	4492
국민신문고	TMI_SERVICE	5	1	1	0	국민신문고	1	TMI_SERVICE	1	699
국회예산정책처	OGG_POLITICS	7	1	1	0	국회예산정책처	1	OGG_POLITICS	1	4492
국회운영위원장	CV_POSITION	7	1	0	1	국회운영위원장	1	CV_POSITION	1	4290
국회윤리위	OGG_POLITICS	5	1	0	1	국회윤리위	1	OGG_POLITICS	1	4492
국회의원 보궐선거	EV_OTHERS	9	1	1	0	국회의원 보궐선거	1	EV_OTHERS	1	826
국회의원 보선	EV_OTHERS	7	1	1	0	국회의원 보선	1	EV_OTHERS	1	826
국회의원 회관	AF_BUILDING	7	1	1	0	국회의원 회관	1	AF_BUILDING	1	447
군 박물관	OGG_LIBRARY	5	1	1	0	군 박물관	1	OGG_LIBRARY	1	2
군산 여성 실종 사건	EV_OTHERS	11	1	1	0	군산 여성 실종 사건	1	EV_OTHERS	1	826
군사외교관	CV_POSITION	5	1	0	1	군사외교관	1	CV_POSITION	1	4290
군사정권 시절	DT_DURATION	7	1	1	0	군사정권 시절	1	DT_DURATION	1	1879
군인권센터	OGG_OTHERS	5	1	1	0	군인권센터	1	OGG_OTHERS	1	531
굿 디자인 어워드2012	CV_PRIZE	13	1	1	0	굿 디자인 어워드2012	1	CV_PRIZE	1	175
굿 바이 마이 프렌드	AFA_VIDEO	11	1	0	1	굿 바이 마이 프렌드	1	AFA_VIDEO	1	2287
굿네이버스	OGG_OTHERS	5	1	0	1	굿네이버스	1	OGG_OTHERS	1	531
굿바이 미스터 블랙	AFA_VIDEO	10	1	1	0	굿바이 미스터 블랙	1	AFA_VIDEO	1	2287
구아노신일인산염	MT_CHEMICAL	8	1	1	0	구아노신일인산염	1	MT_CHEMICAL	1	114
구암 허준	AFA_VIDEO	5	1	1	0	구암 허준	1	AFA_VIDEO	1	2287
구암동	LCP_COUNTY	3	1	1	0	구암동	1	LCP_COUNTY	1	919
구원 투수	CV_SPORTS_POSITION	5	1	1	0	구원 투수	1	CV_SPORTS_POSITION	1	130
구이런(歸仁)구	LCP_COUNTY	8	1	0	1	구이런(歸仁)구	1	LCP_COUNTY	1	919
구이양시	LCP_CITY	4	1	1	0	구이양시	1	LCP_CITY	1	1262
구이저우(貴州)성	LCP_PROVINCE	9	1	0	1	구이저우(貴州)성	1	LCP_PROVINCE	1	936
국가대표 평가전	EV_SPORTS	8	1	1	0	국가대표 평가전	1	EV_SPORTS	1	720
국가보안법위반	CV_LAW	7	1	0	1	국가보안법위반	1	CV_LAW	1	763
국가브랜드컨퍼런스	EV_OTHERS	9	1	0	1	국가브랜드컨퍼런스	1	EV_OTHERS	1	826
국가안보보좌관	CV_POSITION	7	1	0	1	국가안보보좌관	1	CV_POSITION	1	4290
국가안보팀	OGG_LAW	5	1	1	0	국가안보팀	1	OGG_LAW	1	400
